	0;//bar type, 0=normal, 1=show body temperature, 2=show number of items parameter0, 3=show wielded weapon ammo, 4=show armor, 5=show carry weight, 6=show seconds from game start
	0;//parameter0
	1;//visible (only applicable for player's bars)  
	1;//visible on enemies
	1;//show number
	3;//anchor point (0=left top, 1=right top, 2=left bottom, 3=right bottom)
		-250;//location x, pixels from anchor point
		-90;//location y, pixels from anchor point
	bar.png;//bar picture
	none;//background picture
		0;//background picture x offset
		0;//background picture y offset
		0;//background picture width
		0;//background picture height
	0.5;//height    
	-180;//length in pixels for maximum (negative = bar increases to left)
	1;//red color component for minimum
	0.2;//green color component for minimum
	0.2;//blue color component for minimum
	0.2;//red color component for maximum
	0.7;//green color component for maximum
	0.2;//blue color component for maximum
	1;//handle moodlet
	0;//pulse mode (-1: none, 0: min, 1: max, 2: both)
    meat.png;//moodlet image
	begin_moodlet_breakpoints;
	 Starving;//name
        -0.25;//Breakpoint
        1;//Visible
        0.0;//red (Black)
        0.0;//green
        0.0;//blue
    Famished;//name
        0.0;//Breakpoint
        1;//Visible
        1.0;//red (Intense Red)
        0.0;//green
        0.0;//blue
    Hungry;//name
        0.3;//Breakpoint
        1;//Visible
        1.0;//red
        0.3;//green
        0.3;//blue
    Peckish;//name
        0.45;//Breakpoint
        1;//Visible
        1.0;//red
        0.5;//green
        0.5;//blue
    Not Hungry;//name
        0.6;//Breakpoint
        1;//Visible
        1.0;//red
        0.7;//green
        0.7;//blue
    Satiated;//name
        0.7;//Breakpoint (Very Light Red - Safety Anchor)
        0;//Visible
        1.0;//red 
        0.85;//green
        0.85;//blue
    Full;//name
        1.0;//Breakpoint (Very Light Green)
        1;//Visible
        0.85;//red
        1.0;//green
        0.85;//blue
    Stuffed;//name
        1.25;//Breakpoint
        1;//Visible
        0.0;//red
        0.7;//green
        0.0;//blue
    Gorged;//name
        1.5;//Breakpoint (Dark Greenish)
        1;//Visible
        0.0;//red
        0.35;//green
        0.1;//blue
	end_moodlet_breakpoints;
Energy;//name----------------------------------------------------------------------------
	6;//identifier
	0;//bar type, 0=normal, 1=show body temperature, 2=show number of items parameter0, 3=show wielded weapon ammo, 4=show armor, 5=show carry weight, 6=show seconds from game start
	0;//parameter0
	1;//visible (only applicable for player's bars)  
	1;//visible on enemies
	1;//show number
	3;//anchor point (0=left top, 1=right top, 2=left bottom, 3=right bottom)
		-250;//location x, pixels from anchor point
		-110;//location y, pixels from anchor point
	bar.png;//bar picture
	none;//background picture
		0;//background picture x offset
		0;//background picture y offset
		0;//background picture width
		0;//background picture height
	0.7;//height    
	-180;//length in pixels for maximum (negative = bar increases to left)
	1;//red color component for minimum
	0.2;//green color component for minimum
	0.2;//blue color component for minimum
	1;//red color component for maximum
	0.5;//green color component for maximum
	0.2;//blue color component for maximum
	1;//handle moodlet
	0;//pulse mode (-1: none, 0: min, 1: max, 2: both)
    sleep.png;//moodlet image
	begin_moodlet_breakpoints;
    Comatose;//name
        -0.25;//Breakpoint
        1;//Visible
        0.0;//red (Black)
        0.0;//green
        0.0;//blue
    Exhausted;//name
        0.0;//Breakpoint
        1;//Visible
        1.0;//red (Intense Red)
        0.0;//green
        0.0;//blue
    Tired;//name
        0.3;//Breakpoint
        1;//Visible
        1.0;//red
        0.3;//green
        0.3;//blue
    Drowsy;//name
        0.45;//Breakpoint
        1;//Visible
        1.0;//red
        0.5;//green
        0.5;//blue
    Stable;//name
        0.6;//Breakpoint
        1;//Visible
        1.0;//red
        0.7;//green
        0.7;//blue
    Rested;//name
        0.7;//Breakpoint (Very Light Red - Safety Anchor)
        0;//Visible
        1.0;//red 
        0.85;//green
        0.85;//blue
    Wide Awake;//name
        1.0;//Breakpoint (Very Light Green)
        1;//Visible
        0.85;//red
        1.0;//green
        0.85;//blue
    Fully Charged;//name
        1.25;//Breakpoint
        1;//Visible
        0.0;//red
        0.7;//green
        0.0;//blue
    Wired;//name
        1.5;//Breakpoint (Dark Greenish)
        1;//Visible
        0.0;//red
        0.35;//green
        0.1;//blue
	end_moodlet_breakpoints;
Stamina;//name----------------------------------------------------------------------------
	7;//identifier
	0;//bar type, 0=normal, 1=show body temperature, 2=show number of items parameter0, 3=show wielded weapon ammo, 4=show armor, 5=show carry weight, 6=show seconds from game start
	0;//parameter0
	1;//visible (only applicable for player's bars)  
	1;//visible on enemies
	1;//show number
	3;//anchor point (0=left top, 1=right top, 2=left bottom, 3=right bottom)
		-250;//location x, pixels from anchor point
		-30;//location y, pixels from anchor point
	bar.png;//bar picture
	none;//background picture
		0;//background picture x offset
		0;//background picture y offset
		0;//background picture width
		0;//background picture height
	1;//height    
	-180;//length in pixels for maximum (negative = bar increases to left)
		1;//red color component for minimum
		0;//green color component for minimum
		0;//blue color component for minimum
		0;//red color component for maximum
		1;//green color component for maximum
		0;//blue color component for maximum
	0;//handle moodlet
	-1;//pulse mode (-1: none, 0: min, 1: max, 2: both)
    none;//moodlet image
	begin_moodlet_breakpoints;
	end_moodlet_breakpoints;
Player health;//name----------------------------------------------------------------------------
	10;//identifier
	0;//bar type, 0=normal, 1=show body temperature, 2=show number of items parameter0, 3=show wielded weapon ammo, 4=show armor, 5=show carry weight, 6=show seconds from game start
		0;//parameter0
	1;//visible (only applicable for player's bars)
	1;//visible on enemies
	1;//show number
	3;//anchor point (0=left top, 1=right top, 2=left bottom, 3=right bottom)
	-250;//location x, pixels from anchor point
	-20;//location y, pixels from anchor point
	bar.png;//bar picture
	none;//background picture
	0;//background picture x offset
	0;//background picture y offset
	0;//background picture width
	0;//background picture height
	0.7;//height    
	-200;//length in pixels for maximum (negative = bar increases to left)
	0.0;//red color component for minimum
	1;//green color component for minimum
	0.4;//blue color component for minimum
	0;//red color component for maximum
	1;//green color component for maximum
	0.4;//blue color component for maximum
	1;//handle moodlet
	0;//pulse mode (-1: none, 0: min, 1: max, 2: both)
    health.png;//moodlet image
	begin_moodlet_breakpoints;
	Fatal Injuries;//name
        -1.0;//Breakpoint (Min)
        1;//Visible
        0.0;//red (Black)
        0.0;//green
        0.0;//blue
    Critical Condition;//name
        -0.5;//Breakpoint
        1;//Visible
        0.5;//red (Dark Red)
        0.0;//green
        0.0;//blue
    Dying;//name
        0.0;//Breakpoint (Intense Red / Start of "Very Bad")
        1;//Visible
        1.0;//red
        0.0;//green
        0.0;//blue
    Injured;//name
        0.2;//Breakpoint
        1;//Visible
        1.0;//red
        0.3;//green
        0.3;//blue
    Hurt;//name
        0.45;//Breakpoint
        1;//Visible
        1.0;//red
        0.5;//green
        0.5;//blue
    Minor Wounds;//name
        0.7;//Breakpoint (Whitish Red)
        1;//Visible
        1.0;//red
        0.8;//green
        0.8;//blue
    Healthy;//name
        1.0;//Breakpoint (Max / Safety Anchor)
        0;//Visible (Hidden at 1 or above)
        0.85;//red (Whitish Green)
        1.0;//green
        0.85;//blue
	end_moodlet_breakpoints;
Critical timer;//name----------------------------------------------------------------------------
	11;//identifier
	0;//bar type, 0=normal, 1=show body temperature, 2=show number of items parameter0, 3=show wielded weapon ammo, 4=show armor, 5=show carry weight, 6=show seconds from game start
		0;//parameter0
	1;//visible (only applicable for player's bars)
	1;//visible on enemies
	1;//show number
	3;//anchor point (0=left top, 1=right top, 2=left bottom, 3=right bottom)
	-250;//location x, pixels from anchor point
	-10;//location y, pixels from anchor point
	bar.png;//bar picture
	none;//background picture
	0;//background picture x offset
	0;//background picture y offset
	0;//background picture width
	0;//background picture height
	0.7;//height    
	-200;//length in pixels for maximum (negative = bar increases to left)
	0.0;//red color component for minimum
	1;//green color component for minimum
	0.4;//blue color component for minimum
	0;//red color component for maximum
	1;//green color component for maximum
	0.4;//blue color component for maximum
	1;//handle moodlet
	0;//pulse mode (-1: none, 0: min, 1: max, 2: both)
    death.png;//moodlet image
	begin_moodlet_breakpoints;
	DECEASED;//name
        -0.01;//Breakpoint (Absolute Zero)
        1;//Visible
        0.0;//red (Black)
        0.0;//green
        0.0;//blue
	About to die...;//name
        0.0;//Breakpoint (Absolute Zero)
        1;//Visible
        0.2;//red (Black)
        0.0;//green
        0.0;//blue
    Systemic Failure;//name
        0.2;//Breakpoint
        1;//Visible
        0.4;//red (Dark Maroon)
        0.0;//green
        0.0;//blue
    Severe Trauma;//name
        0.4;//Breakpoint
        1;//Visible
        0.8;//red (Deep Blood Red)
        0.0;//green
        0.0;//blue
    Shock;//name
        0.6;//Breakpoint
        1;//Visible
        1.0;//red (Solid Red)
        0.0;//green
        0.0;//blue
    Slowly dying;//name
        0.9;//Breakpoint
        1;//Visible
        1.0;//red (Bright Red)
        0.2;//green (Warm Red)
        0.0;//blue
    Ok;//name
        1.0;//Breakpoint (Barely OK / Dying Process Starts)
        0;//Visible
        0.5;//red (Hot Orange-Red)
        1.5;//green
        0.5;//blue
	end_moodlet_breakpoints;
Makeshift Stun Prod - Energy;//name----------------------------------------------------------------------------
	50;//identifier
	0;//bar type, 0=normal, 1=show body temperature, 2=show number of items parameter0, 3=show wielded weapon ammo, 4=show armor, 5=show carry weight, 6=show seconds from game start
		0;//parameter0
	0;//visible (only applicable for player's bars)
	1;//visible on enemies
	1;//show number
	3;//anchor point (0=left top, 1=right top, 2=left bottom, 3=right bottom)
		-220;//location x, pixels from anchor point
		-50;//location y, pixels from anchor point
	bar.png;//bar picture
	none;//background picture
		0;//background picture x offset
		0;//background picture y offset
		0;//background picture width
		0;//background picture height
	0.5;//height    
	180;//length in pixels for maximum (negative = bar increases to left)
		0.3;//red color component for minimum
		0.3;//green color component for minimum
		0.8;//blue color component for minimum
		0.4;//red color component for maximum
		0.4;//green color component for maximum
		1;//blue color component for maximum
	0;//handle moodlet
	-1;//pulse mode (-1: none, 0: min, 1: max, 2: both)
    none;//moodlet image
	begin_moodlet_breakpoints;
	end_moodlet_breakpoints;
Makeshift Stun Gun - Energy;//name----------------------------------------------------------------------------
	51;//identifier
	0;//bar type, 0=normal, 1=show body temperature, 2=show number of items parameter0, 3=show wielded weapon ammo, 4=show armor, 5=show carry weight, 6=show seconds from game start
		0;//parameter0
	0;//visible (only applicable for player's bars)
	1;//visible on enemies
	1;//show number
	3;//anchor point (0=left top, 1=right top, 2=left bottom, 3=right bottom)
		-220;//location x, pixels from anchor point
		-50;//location y, pixels from anchor point
	bar.png;//bar picture
	none;//background picture
		0;//background picture x offset
		0;//background picture y offset
		0;//background picture width
		0;//background picture height
	0.5;//height    
	180;//length in pixels for maximum (negative = bar increases to left)
		0.3;//red color component for minimum
		0.3;//green color component for minimum
		0.8;//blue color component for minimum
		0.4;//red color component for maximum
		0.4;//green color component for maximum
		1;//blue color component for maximum
	0;//handle moodlet
	-1;//pulse mode (-1: none, 0: min, 1: max, 2: both)
    none;//moodlet image
	begin_moodlet_breakpoints;
	end_moodlet_breakpoints;
Durability - Metal rod;//name----------------------------------------------------------------------------
	52;//identifier
	0;//bar type, 0=normal, 1=show body temperature, 2=show number of items parameter0, 3=show wielded weapon ammo, 4=show armor, 5=show carry weight, 6=show seconds from game start
		0;//parameter0
	0;//visible (only applicable for player's bars)
	1;//visible on enemies
	1;//show number
	3;//anchor point (0=left top, 1=right top, 2=left bottom, 3=right bottom)
		-220;//location x, pixels from anchor point
		-50;//location y, pixels from anchor point
	bar.png;//bar picture
	none;//background picture
		0;//background picture x offset
		0;//background picture y offset
		0;//background picture width
		0;//background picture height
	0.5;//height    
	180;//length in pixels for maximum (negative = bar increases to left)
		0.7;//red color component for minimum
		0.4;//green color component for minimum
		0.7;//blue color component for minimum
		0.4;//red color component for maximum
		0.1;//green color component for maximum
		0.9;//blue color component for maximum
	0;//handle moodlet
	-1;//pulse mode (-1: none, 0: min, 1: max, 2: both)
    none;//moodlet image
	begin_moodlet_breakpoints;
	end_moodlet_breakpoints;
Real Seconds;//name----------------------------------------------------------------------------
  	90;//identifier
  	6;//bar type, 0=normal, 1=show body temperature, 2=show number of items parameter0, 3=show wielded weapon ammo, 4=show armor, 5=show carry weight, 6=show seconds from game start
    	0;//parameter0
  	0;//visible (only applicable for player's bars)
  	1;//visible on enemies
    1;//show number
    3;//anchor point (0=left top, 1=right top, 2=left bottom, 3=right bottom)
		-50;//location x, pixels from anchor point
		-550;//location y, pixels from anchor point
    bar.png;//bar picture
    none;//background picture
		0;//background picture x offset
		0;//background picture y offset
		0;//background picture width
		0;//background picture height
    0;//height    
    0;//length in pixels for maximum (negative = bar increases to left)
    0;//red color component for minimum
    1;//green color component for minimum
    0;//blue color component for minimum
    0;//red color component for maximum
    1;//green color component for maximum
    0;//blue color component for maximum
	0;//handle moodlet
	-1;//pulse mode (-1: none, 0: min, 1: max, 2: both)
    none;//moodlet image
	begin_moodlet_breakpoints;
	end_moodlet_breakpoints;
Ingame Days;//name----------------------------------------------------------------------------
  	91;//identifier
  	0;//bar type, 0=normal, 1=show body temperature, 2=show number of items parameter0, 3=show wielded weapon ammo, 4=show armor, 5=show carry weight, 6=show seconds from game start
    	0;//parameter0
  	1;//visible (only applicable for player's bars)
  	1;//visible on enemies
    1;//show number
    1;//anchor point (0=left top, 1=right top, 2=left bottom, 3=right bottom)
		-72;//location x, pixels from anchor point
		13;//location y, pixels from anchor point
    bar.png;//bar picture
    clock.png;//background picture
		-18;//background picture x offset
		-13;//background picture y offset
		92;//background picture width
		40;//background picture height
    0;//height    
    0;//length in pixels for maximum (negative = bar increases to left)
    0;//red color component for minimum
    1;//green color component for minimum
    0;//blue color component for minimum
    0;//red color component for maximum
    1;//green color component for maximum
    0;//blue color component for maximum
	0;//handle moodlet
	-1;//pulse mode (-1: none, 0: min, 1: max, 2: both)
    none;//moodlet image
	begin_moodlet_breakpoints;
	end_moodlet_breakpoints;
Ingame Minutes;//name----------------------------------------------------------------------------
  	92;//identifier
  	0;//bar type, 0=normal, 1=show body temperature, 2=show number of items parameter0, 3=show wielded weapon ammo, 4=show armor, 5=show carry weight, 6=show seconds from game start
    	0;//parameter0
  	1;//visible (only applicable for player's bars)
  	1;//visible on enemies
    1;//show number
    1;//anchor point (0=left top, 1=right top, 2=left bottom, 3=right bottom)
		-32;//location x, pixels from anchor point
		13;//location y, pixels from anchor point
    bar.png;//bar picture
    none;//background picture
		0;//background picture x offset
		0;//background picture y offset
		0;//background picture width
		0;//background picture height
    0;//height    
    0;//length in pixels for maximum (negative = bar increases to left)
    0;//red color component for minimum
    1;//green color component for minimum
    0;//blue color component for minimum
    0;//red color component for maximum
    1;//green color component for maximum
    0;//blue color component for maximum
	0;//handle moodlet
	-1;//pulse mode (-1: none, 0: min, 1: max, 2: both)
    none;//moodlet image
	begin_moodlet_breakpoints;
	end_moodlet_breakpoints;
Ingame Hours;//name----------------------------------------------------------------------------
  	93;//identifier
  	0;//bar type, 0=normal, 1=show body temperature, 2=show number of items parameter0, 3=show wielded weapon ammo, 4=show armor, 5=show carry weight, 6=show seconds from game start
    	0;//parameter0
  	1;//visible (only applicable for player's bars)
  	1;//visible on enemies
    1;//show number
    1;//anchor point (0=left top, 1=right top, 2=left bottom, 3=right bottom)
		-52;//location x, pixels from anchor point
		13;//location y, pixels from anchor point
    bar.png;//bar picture
    none;//background picture
		0;//background picture x offset
		0;//background picture y offset
		0;//background picture width
		0;//background picture height
    0;//height    
    0;//length in pixels for maximum (negative = bar increases to left)
    0;//red color component for minimum
    1;//green color component for minimum
    0;//blue color component for minimum
    0;//red color component for maximum
    1;//green color component for maximum
    0;//blue color component for maximum
	0;//handle moodlet
	-1;//pulse mode (-1: none, 0: min, 1: max, 2: both)
    none;//moodlet image
	begin_moodlet_breakpoints;
	end_moodlet_breakpoints;
end_of_file;

maximum amount of bars is 100
bar types 1 and 4 work both ways, if you change the amount of the bar with effect 4, the respective values change

GENERIC BARS FOR CREATURES
//WATER: 1
//STOCK: 2
//DO NOT USE: 90 // BREAKS THE GAME
//DIALOG: 91
